"I-P01"	"OTU"	"I-P07"	"I-P11"	"I-S07"	"I-S29"	"I-S34"	"I-W31"	"I-W32"	"I-W33"	"S-P03"	"S-P09"	"S-P12"	"S-S05"	"S-S08"	"S-S32"	"S-W20"	"S-W36"	"S-W37"
12	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pla85_3_4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Poly30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Lacipirellulaceae.NA.Planctomycetes bacterium I41"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	"Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Gemmataceae.NA.Gemmataceae bacterium PX52"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium GWF2_42_9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.NA.NA.Planctomycetales bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.NA.NA.Planctomycetales bacterium 10988"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	"Bacteria.Planctomycetes.Planctomycetia.Isosphaerales.Isosphaeraceae.Paludisphaera.Paludisphaera sp. JC670"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Roseimaritima.Roseimaritima ulvae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"Bacteria.Planctomycetes.Phycisphaerae.NA.NA.NA.Phycisphaerae bacterium SM23_30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium HGW-Planctomycetes-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pan189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pla110"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Mal4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"Bacteria.Planctomycetes.Phycisphaerae.NA.NA.NA.Phycisphaerae bacterium RAS1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Gemmataceae.Gemmata.Gemmata obscuriglobus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Rubripirellula.Rubripirellula obstinata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Planctomycetes.Planctomycetia.Isosphaerales.Isosphaeraceae.Singulisphaera.Singulisphaera acidiphila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Rhodopirellula.Rhodopirellula sallentina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium GWC2_45_44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Planctomycetes.Planctomycetia.NA.NA.NA.Planctomycetia bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pla111"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium ETA_A8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.Planctomicrobium.Planctomicrobium piriforme"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.NA.NA.Planctomycetales bacterium 4572_13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium TMED75"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"Bacteria.Planctomycetes.Candidatus Brocadiae.NA.NA.NA.Candidatus Brocadiae bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pan44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Roseimaritima.Roseimaritima sp. JC640"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.Schlesneria.Schlesneria paludicola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Gemmataceae.Tuwongella.Tuwongella immobilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium DG_58"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium SM23_25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.Planctomyces.Planctomyces sp. SCGC AG-212-M04"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_13_44_8b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_13_60_9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.NA.NA.Planctomycetales bacterium 12-60-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.Phycisphaerae.NA.NA.NA.Phycisphaerae bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.Phycisphaerae.Phycisphaerales.Phycisphaeraceae.Phycisphaera.Phycisphaera sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pan216"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium CA54"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium MalM25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Rubripirellula.Rubripirellula amarantea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_13_62_9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium KOR42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"Bacteria.Planctomycetes.Planctomycetia.NA.NA.NA.Planctomycetia bacterium 21-64-5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"Bacteria.Planctomycetes.Candidatus Brocadiae.Candidatus Brocadiales.Candidatus Brocadiaceae.Candidatus Jettenia.Candidatus Jettenia ecosi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium ElP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pla108"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium V7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Gemmataceae.Zavarzinella.Zavarzinella formosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Rhodopirellula.Rhodopirellula sp. SWK7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_13_46_10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_16_43_13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.NA.NA.Planctomycetales bacterium 4484_113"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"Bacteria.Planctomycetes.Phycisphaerae.Phycisphaerales.Phycisphaeraceae.Phycisphaera.Phycisphaera sp. TMED24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Planctomycetes.Candidatus Brocadiae.Candidatus Brocadiales.Candidatus Brocadiaceae.Candidatus Brocadia.Candidatus Brocadia caroliniensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium DG_20"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium DG_23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_16_64_10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_16_64_12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.NA.Planctomycetaceae bacterium TMED10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Blastopirellula.Blastopirellula sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Planctomycetes.Candidatus Brocadiae.Candidatus Brocadiales.Candidatus Brocadiaceae.Candidatus Brocadia.Candidatus Brocadia sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Mal48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.Gimesia.Gimesia sp. E7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Gemmataceae.Gemmata.Gemmata sp. SH-PL17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.Planctomyces.Planctomyces sp. SH-PL62"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium SM23_32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_13_63_9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.Planctomycetia.Isosphaerales.Isosphaeraceae.Tautonia.Tautonia sociabilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium V144"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Blastopirellula.Blastopirellula retiformator"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium CA11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pla52n"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pla163"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium V6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Planctomycetes.Phycisphaerae.NA.NA.NA.Phycisphaerae bacterium RAS2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Rhodopirellula.Rhodopirellula baltica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.Candidatus Brocadiae.Candidatus Brocadiales.Candidatus Brocadiaceae.Candidatus Brocadia.Candidatus Brocadia fulgida"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.Phycisphaerae.Phycisphaerales.Phycisphaeraceae.Phycisphaera.Phycisphaera mikurensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Rhodopirellula.Rhodopirellula europaea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.Planctomyces.Planctomyces bekefii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.Phycisphaerae.NA.NA.NA.Phycisphaerae bacterium SM1_79"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium GWA2_39_15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_13_50_24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_16_59_8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RIFCSPHIGHO2_02_FULL_52_58"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium K23_9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium UTPLA1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.NA.Planctomycetaceae bacterium TMED240"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pan241w"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Enr17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Enr13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pla52o"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Rubripirellula.Rubripirellula tenax"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pan153"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Rhodopirellula.Rhodopirellula sp. JC645"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.Planctopirus.Planctopirus limnophila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Candidatus Brocadiae.Candidatus Brocadiales.Candidatus Brocadiaceae.Candidatus Scalindua.Candidatus Scalindua brodae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Candidatus Brocadiae.Candidatus Brocadiales.Candidatus Brocadiaceae.Candidatus Brocadia.Candidatus Brocadia sapporoensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Planctomycetia.Isosphaerales.Isosphaeraceae.Aquisphaera.Aquisphaera giovannonii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Rhodopirellula.Rhodopirellula islandica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Blastopirellula.Blastopirellula cremea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Lacipirellulaceae.Bythopirellula.Bythopirellula goksoyri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium SM23_65"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.NA.Planctomycetaceae bacterium SCGC AG-212-F19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_16_41_13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RBG_19FT_COMBO_48_8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RIFCSPHIGHO2_12_39_6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium RIFCSPHIGHO2_12_FULL_52_36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.Planctopirus.Planctopirus hydrillae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium EC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Planctomycetia.NA.NA.NA.Planctomycetia bacterium TMED53"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Candidatus Brocadiae.Candidatus Brocadiales.Candidatus Brocadiaceae.Candidatus Brocadia.Candidatus Brocadia sp. BL1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Q31a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pan258"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Mal52"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Pla100"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Poly21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.NA.NA.NA.NA.Planctomycetes bacterium Poly24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Planctomycetes.Planctomycetia.Isosphaerales.Isosphaeraceae.Aquisphaera.Aquisphaera sp. JC669"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	"Bacteria.Acidobacteria.NA.NA.NA.NA.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Acidobacteria.Acidobacteriia.NA.NA.NA.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.NA.NA.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.NA.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Acidipila.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"Bacteria.Acidobacteria.Blastocatellia.NA.NA.Chloracidobacterium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Terriglobus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Granulicella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1771	"Bacteria.Acidobacteria.NA.NA.NA.NA.Acidobacteria bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Acidobacterium.Acidobacterium sp. S8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	"Bacteria.Acidobacteria.NA.NA.NA.NA.Acidobacteria bacterium AB60"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Acidipila.Acidipila sp. 4G-K13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	"Bacteria.Acidobacteria.Holophagae.NA.NA.NA.Holophagae bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	"Bacteria.Acidobacteria.Holophagae.Holophagales.Holophagaceae.Holophaga.Holophaga foetida"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	"Bacteria.Acidobacteria.Blastocatellia.NA.NA.Chloracidobacterium.Chloracidobacterium thermophilum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	"Bacteria.Acidobacteria.Acidobacteriia.Bryobacterales.NA.NA.Bryobacterales bacterium KBS 96"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	"Bacteria.Acidobacteria.Thermoanaerobaculia.NA.NA.NA.Thermoanaerobaculia bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Candidatus Sulfotelmatomonas.Candidatus Sulfotelmatomonas gaucii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	"Bacteria.Acidobacteria.Holophagae.Holophagales.Holophagaceae.Geothrix.Geothrix fermentans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	"Bacteria.Acidobacteria.Acidobacteriia.NA.NA.NA.Acidobacteriia bacterium AA117"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Occallatibacter.Occallatibacter savannae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Candidatus Sulfotelmatobacter.Candidatus Sulfotelmatobacter kueseliae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.NA.Acidobacteriaceae bacterium KBS 89"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Edaphobacter.Edaphobacter dinghuensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	"Bacteria.Acidobacteria.Vicinamibacteria.NA.Vicinamibacteraceae.Luteitalea.Luteitalea pratensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	"Bacteria.Acidobacteria.Blastocatellia.NA.NA.NA.Blastocatellia bacterium AA13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Acidobacteria.NA.NA.NA.NA.Acidobacteria bacterium Mor1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Terriglobus.Terriglobus roseus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Candidatus Koribacter.Candidatus Koribacter versatilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	"Bacteria.Acidobacteria.Blastocatellia.Blastocatellales.Pyrinomonadaceae.Pyrinomonas.Pyrinomonas methylaliphatogenes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	"Bacteria.Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae.Acidobacterium.Acidobacterium ailaaui"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
